# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run IMRPhenomPv2NRT_lowSpin_posterior, z=0.0099)
1.588346e+00	1.173543e+00	2.781215e+01	7.485071e+02
1.523927e+00	1.220831e+00	1.120219e+03	2.255948e+02
1.373210e+00	1.351033e+00	4.280370e+02	2.853071e+02
1.398662e+00	1.327002e+00	2.385213e+01	1.267453e+03
1.440792e+00	1.288474e+00	3.604420e+02	7.680357e+02
1.540147e+00	1.208307e+00	9.954174e+01	6.612918e+02
1.515474e+00	1.227006e+00	1.092783e+03	4.115386e+02
1.406661e+00	1.319375e+00	1.442824e+02	1.627633e+03
1.526430e+00	1.218399e+00	8.007622e+01	4.348937e+02
1.470602e+00	1.263204e+00	7.358479e+02	5.650346e+02
1.505403e+00	1.235066e+00	1.258773e+02	5.311962e+02
1.585558e+00	1.175590e+00	7.881367e+02	1.505305e+02
1.469516e+00	1.264222e+00	7.895344e+02	8.240426e+02
1.455489e+00	1.275878e+00	2.402003e+02	1.982553e+02
1.413386e+00	1.313088e+00	2.302381e+02	1.028818e+02
1.381812e+00	1.343099e+00	5.427182e+02	1.201755e+03
1.565567e+00	1.189552e+00	2.022947e+02	3.200998e+02
1.396728e+00	1.328766e+00	2.213449e+02	4.691576e+02
1.438105e+00	1.290965e+00	4.532870e+02	4.107953e+02
1.571271e+00	1.185587e+00	1.191178e+02	4.131373e+02
1.527068e+00	1.218073e+00	7.504097e+02	8.003969e+02
1.581340e+00	1.178598e+00	2.883068e+01	1.031966e+03
1.505289e+00	1.235040e+00	2.359796e+01	2.158332e+03
1.444000e+00	1.285854e+00	8.446641e+02	2.586644e+02
1.482933e+00	1.252942e+00	4.630827e+01	1.491396e+03
1.453290e+00	1.277636e+00	2.733815e+02	1.819602e+02
1.474935e+00	1.259501e+00	5.687903e+02	1.796480e+01
1.433692e+00	1.294992e+00	6.349548e+02	3.004451e+02
1.414323e+00	1.312107e+00	4.238246e+00	1.027438e+03
1.447790e+00	1.282470e+00	1.815224e+02	9.726777e+02
1.673411e+00	1.117771e+00	2.245608e+01	8.229594e+02
1.440024e+00	1.289462e+00	1.223186e+02	1.656215e+03
1.445588e+00	1.284094e+00	8.499195e+00	2.839689e+02
1.584960e+00	1.175785e+00	3.568703e+02	1.821401e+02
1.553401e+00	1.198419e+00	2.675183e+02	3.754906e+02
1.384395e+00	1.340234e+00	1.825832e+02	1.085156e+02
1.458350e+00	1.273549e+00	4.244137e+02	8.819556e+02
1.466089e+00	1.266658e+00	2.857511e+02	5.966423e+00
1.416658e+00	1.310489e+00	1.223259e+03	1.652975e+02
1.504170e+00	1.235856e+00	1.731885e+02	8.603474e+02
1.413918e+00	1.312778e+00	1.944707e+02	7.672829e+02
1.490301e+00	1.246912e+00	5.217015e+02	6.928369e+02
1.529565e+00	1.216335e+00	1.019395e+03	3.455623e+02
1.396385e+00	1.329361e+00	1.317231e+03	1.555239e+03
1.551751e+00	1.199694e+00	1.810449e+02	1.192390e+03
1.494337e+00	1.243851e+00	3.709227e+02	7.074107e+02
1.529291e+00	1.216650e+00	7.768977e+02	1.291609e+03
1.507972e+00	1.233008e+00	1.071642e+02	6.762429e+02
1.469210e+00	1.264058e+00	1.134600e+01	3.954814e+02
1.567008e+00	1.188708e+00	4.242818e+02	7.631233e+02
1.450794e+00	1.279870e+00	5.834597e+01	5.951096e+02
1.553532e+00	1.198239e+00	5.927874e+01	9.133099e+02
1.395180e+00	1.329845e+00	1.938080e+02	3.016965e+02
1.484256e+00	1.251796e+00	4.236479e+02	7.062966e+00
1.470550e+00	1.262948e+00	2.021172e+02	1.949865e+02
1.643694e+00	1.136456e+00	1.554228e+01	6.304771e+02
1.572850e+00	1.184613e+00	3.431415e+02	3.952597e+02
1.594398e+00	1.169461e+00	6.336328e+02	5.155195e+01
1.621032e+00	1.151433e+00	1.982535e+02	5.736955e+02
1.434314e+00	1.294248e+00	5.503569e+02	7.883388e+01
1.369200e+00	1.355060e+00	7.676462e+02	1.883021e+02
1.439414e+00	1.290004e+00	4.069114e+02	1.173144e+03
1.542649e+00	1.206512e+00	2.041087e+01	2.719748e+03
1.417853e+00	1.309051e+00	5.247764e+02	4.211874e+01
1.378028e+00	1.346581e+00	6.932177e+02	6.018753e+02
1.621819e+00	1.150710e+00	5.069681e+01	4.034588e+02
1.558068e+00	1.195192e+00	2.502012e+02	8.730501e+02
1.413523e+00	1.313079e+00	8.822164e+01	4.244778e+02
1.433623e+00	1.295034e+00	1.175402e+02	1.244385e+03
1.395419e+00	1.329613e+00	5.056280e+02	6.266041e+02
1.456610e+00	1.274938e+00	4.117181e+02	5.278217e+02
1.522319e+00	1.221580e+00	2.528285e+02	2.565229e+02
1.395512e+00	1.329718e+00	2.123105e+02	3.934510e+02
1.671376e+00	1.118912e+00	1.119924e+01	3.971011e+02
1.370198e+00	1.354227e+00	1.541192e+03	6.602624e+01
1.500914e+00	1.238527e+00	2.652814e+02	1.850705e+02
1.405966e+00	1.319898e+00	1.629104e+02	7.968848e+02
1.661450e+00	1.125444e+00	8.312513e+02	4.250356e+02
1.649637e+00	1.132605e+00	2.428142e+02	1.165580e+03
1.624562e+00	1.149034e+00	5.403866e+02	1.507532e+02
1.491355e+00	1.246049e+00	4.357200e+02	4.911305e+02
1.460265e+00	1.271669e+00	9.063794e+01	2.741284e+02
1.454236e+00	1.276982e+00	3.522880e+02	3.251179e+02
1.404085e+00	1.321577e+00	8.484456e+02	2.445044e+02
1.398924e+00	1.326689e+00	2.755242e-01	2.732325e+03
1.522287e+00	1.221829e+00	2.423825e+02	9.757297e+02
1.468340e+00	1.264971e+00	1.834162e+02	4.386810e+02
1.535384e+00	1.211849e+00	6.662808e+01	5.249044e+02
1.566720e+00	1.188796e+00	1.895554e+01	7.264312e+02
1.515295e+00	1.227020e+00	1.023315e+02	2.464569e+02
1.503775e+00	1.236219e+00	1.199862e+02	6.298553e+02
1.422583e+00	1.304632e+00	2.495217e+02	1.264307e+02
1.365246e+00	1.359099e+00	4.347426e+02	2.389174e+02
1.407706e+00	1.318399e+00	2.469236e+02	1.127063e+03
1.403908e+00	1.322006e+00	1.392617e+02	5.672818e+02
1.657695e+00	1.127505e+00	9.408400e+01	1.153735e+02
1.485571e+00	1.250793e+00	2.859599e+02	2.162427e+02
1.484650e+00	1.251503e+00	6.652246e+02	1.066611e+02
1.376857e+00	1.347583e+00	3.418593e+02	7.729423e+02
1.447851e+00	1.282845e+00	8.519758e+02	1.063647e+03
1.385087e+00	1.339718e+00	3.816337e+02	9.014831e+01
1.589681e+00	1.172577e+00	1.407815e+02	2.271260e+02
1.522583e+00	1.221706e+00	6.360781e+02	3.890042e+02
1.377369e+00	1.346958e+00	6.773646e+02	1.068277e+02
1.413583e+00	1.312997e+00	6.849201e+01	9.358608e+02
1.459781e+00	1.272242e+00	1.416557e+03	8.898013e+01
1.362129e+00	1.362022e+00	1.600361e+02	8.779533e+02
1.383611e+00	1.340824e+00	2.438767e+01	2.259817e+02
1.432075e+00	1.296307e+00	4.416069e+02	1.378762e+02
1.500528e+00	1.238710e+00	6.136969e+02	6.166696e+01
1.552036e+00	1.199315e+00	1.149684e+02	1.590812e+02
1.507347e+00	1.233360e+00	2.529292e+02	2.295706e+02
1.572238e+00	1.184872e+00	5.290579e+01	1.534828e+03
1.448984e+00	1.281408e+00	2.798264e+02	7.255786e+02
1.368166e+00	1.356183e+00	4.734507e+02	1.954646e+02
1.547945e+00	1.202337e+00	8.304776e+00	6.675802e+02
1.411996e+00	1.314317e+00	6.692403e+01	6.793196e+02
1.513803e+00	1.228235e+00	1.611236e+02	2.170368e+02
1.499425e+00	1.239697e+00	6.096108e+02	5.197931e+02
1.399562e+00	1.325858e+00	9.008947e+02	2.056784e+02
1.474916e+00	1.259705e+00	9.962777e+01	2.041651e+03
1.515239e+00	1.227245e+00	3.060890e+02	5.927409e+02
1.512677e+00	1.229111e+00	4.846552e+02	4.204258e+02
1.530406e+00	1.215739e+00	6.782323e+02	3.930491e+02
1.544755e+00	1.204978e+00	4.863908e+02	7.446687e+02
1.373943e+00	1.350584e+00	2.771155e+02	4.351364e+02
1.577285e+00	1.181315e+00	1.838039e+02	3.111892e+02
1.456162e+00	1.275355e+00	2.620313e+02	4.537744e+02
1.442651e+00	1.287146e+00	3.394193e+02	8.813193e+02
1.379334e+00	1.345121e+00	5.617015e+02	1.382896e+01
1.414089e+00	1.312317e+00	2.169994e+02	2.742622e+02
1.466668e+00	1.266736e+00	2.902585e+02	1.209789e+03
1.513995e+00	1.228096e+00	3.871775e+02	2.086219e+01
1.401807e+00	1.324099e+00	9.536586e+02	7.677200e+02
1.566476e+00	1.188955e+00	3.917164e+01	5.853309e+02
1.517791e+00	1.225074e+00	7.432737e+01	3.672613e+02
1.465954e+00	1.266998e+00	3.452591e+02	1.319501e+02
1.388293e+00	1.336397e+00	2.883034e+02	6.645074e+02
1.486276e+00	1.250382e+00	6.406295e+02	4.851727e+02
1.524654e+00	1.219997e+00	2.620707e+02	7.511185e+02
1.592964e+00	1.170099e+00	3.335355e+01	1.282578e+02
1.453674e+00	1.277516e+00	4.697460e+02	6.758632e+02
1.564808e+00	1.190014e+00	6.995156e+00	1.083782e+03
1.369012e+00	1.355190e+00	7.044998e+02	2.843641e+02
1.515425e+00	1.227033e+00	2.205276e+02	4.237437e+01
1.432137e+00	1.296211e+00	1.631639e+03	4.696268e+02
1.475391e+00	1.258981e+00	4.634274e+01	2.329692e+02
1.436763e+00	1.291840e+00	9.149901e+01	3.868761e+02
1.394923e+00	1.330332e+00	3.494435e+02	1.114432e+03
1.554370e+00	1.197972e+00	3.336116e+02	2.336967e+03
1.371138e+00	1.352901e+00	3.738358e+01	1.417413e+02
1.376327e+00	1.347839e+00	2.938127e+02	4.643692e+01
1.429042e+00	1.298885e+00	3.642562e+02	1.132878e+03
1.374699e+00	1.349857e+00	1.822453e+02	6.694026e+02
1.462619e+00	1.269873e+00	2.078237e+02	9.530802e+02
1.474369e+00	1.259693e+00	2.130076e+02	1.832937e+02
1.425314e+00	1.302094e+00	4.603489e+01	7.620823e+02
1.515144e+00	1.227239e+00	3.343583e+01	7.645232e+02
1.496482e+00	1.241960e+00	3.412482e+01	6.629177e+02
1.607762e+00	1.160157e+00	2.603611e+02	2.184538e+02
1.420132e+00	1.306802e+00	4.789970e+02	6.224512e+02
1.689855e+00	1.107793e+00	1.211715e+02	3.175458e+02
1.380742e+00	1.343703e+00	1.192275e+02	4.578161e+02
1.483900e+00	1.252239e+00	5.725498e+02	8.228247e+02
1.469923e+00	1.263966e+00	4.593178e+02	1.321544e+03
1.367663e+00	1.356634e+00	1.059167e+03	1.519032e+02
1.423745e+00	1.303827e+00	2.753607e+02	4.323526e+02
1.428416e+00	1.299531e+00	2.380475e+02	3.847399e+02
1.390471e+00	1.334586e+00	2.028646e+02	7.175926e+02
1.495787e+00	1.242513e+00	4.184430e+02	1.204246e+03
1.396240e+00	1.329199e+00	9.120176e+02	2.880028e+02
1.445377e+00	1.284486e+00	2.493126e+02	1.592203e+02
1.573984e+00	1.183732e+00	9.936533e+01	4.756321e+02
1.378034e+00	1.346404e+00	8.874016e+02	7.797728e+02
1.378669e+00	1.345949e+00	4.798718e+02	5.374932e+02
1.527345e+00	1.217910e+00	6.472113e+02	2.933822e+02
1.515824e+00	1.227068e+00	4.315501e+01	2.563266e+03
1.502061e+00	1.237783e+00	4.083532e+02	4.084716e+02
1.396769e+00	1.328317e+00	1.844193e+02	2.666730e+02
1.483536e+00	1.252229e+00	3.555377e+02	3.689587e+01
1.441565e+00	1.287668e+00	4.496627e+02	6.625042e+01
1.508674e+00	1.232193e+00	6.592769e+02	1.572107e+01
1.475935e+00	1.258890e+00	1.220079e+02	1.720634e+03
1.457861e+00	1.273820e+00	9.732932e+02	5.090075e+02
1.594190e+00	1.169483e+00	3.956591e+02	1.622922e+02
1.553130e+00	1.198567e+00	1.563656e+02	7.773445e+01
1.543985e+00	1.205654e+00	3.105721e+02	2.389202e+03
1.473420e+00	1.260598e+00	1.516047e+02	1.260044e+03
1.369952e+00	1.354426e+00	8.097409e+02	9.094002e+02
1.518929e+00	1.224346e+00	3.864325e+01	6.055065e+02
1.503724e+00	1.236240e+00	6.302341e+02	3.643518e+02
1.369113e+00	1.355319e+00	4.276798e+02	8.049815e+02
1.478946e+00	1.256411e+00	8.039646e+01	1.379727e+03
1.601871e+00	1.164203e+00	2.789426e+02	1.626855e+02
1.579669e+00	1.179633e+00	1.143227e+02	6.528797e+02
1.495824e+00	1.242421e+00	4.693092e+02	6.955613e+02
1.377832e+00	1.346773e+00	2.201626e+03	6.361301e+02
1.409982e+00	1.316391e+00	1.160384e+02	1.760638e+03
1.422594e+00	1.305060e+00	5.475887e+01	1.834082e+03
1.402460e+00	1.323150e+00	3.780719e+02	2.704817e+02
1.603191e+00	1.163386e+00	1.087253e+01	1.359774e+03
1.563913e+00	1.190808e+00	2.284008e+02	3.908951e+02
1.523612e+00	1.220715e+00	2.263725e+02	3.190486e+02
1.392259e+00	1.332991e+00	1.362952e+03	1.954282e+02
1.442813e+00	1.286553e+00	1.257242e+02	1.971930e+02
1.563498e+00	1.191238e+00	1.334122e+02	1.531226e+03
1.381254e+00	1.343364e+00	5.280510e+02	7.325181e+02
1.421186e+00	1.306027e+00	1.035602e+02	1.339501e+03
1.583574e+00	1.176953e+00	6.210789e+02	2.266588e+02
1.395134e+00	1.329809e+00	1.510034e+02	1.212129e+02
1.415117e+00	1.311806e+00	2.813060e+02	9.882114e+02
1.486442e+00	1.249884e+00	1.726195e+02	1.459391e+02
1.401712e+00	1.323808e+00	6.342592e+01	4.143623e+02
1.415597e+00	1.311137e+00	4.290206e+02	1.186405e+03
1.519179e+00	1.224207e+00	1.583737e+02	5.364300e+02
1.463412e+00	1.268993e+00	2.490552e+02	1.509436e+03
1.498909e+00	1.239978e+00	3.823982e+02	8.162827e+02
1.458722e+00	1.273112e+00	3.619611e+02	2.993589e+02
1.454168e+00	1.277157e+00	4.052205e+02	1.656906e+03
1.469159e+00	1.264253e+00	8.548689e+02	3.186578e+02
1.527040e+00	1.218048e+00	1.132084e+02	9.555711e+01
1.578042e+00	1.180690e+00	1.823872e+02	5.487073e+02
1.529026e+00	1.216494e+00	5.576502e+01	3.214606e+02
1.481508e+00	1.254214e+00	3.075557e+02	1.030644e+03
1.449997e+00	1.280548e+00	2.034587e+02	9.702276e+02
1.557536e+00	1.195505e+00	2.398246e+02	1.474173e+02
1.552004e+00	1.199650e+00	7.615621e+01	7.036951e+02
1.443807e+00	1.286053e+00	5.456847e+01	6.661556e+02
1.412310e+00	1.313966e+00	3.261668e+02	2.287972e+02
1.387689e+00	1.337071e+00	1.670813e+02	2.536367e+02
1.560161e+00	1.193305e+00	7.590155e+01	2.085565e+02
1.558180e+00	1.194927e+00	8.853830e+01	7.638584e+02
1.431225e+00	1.296815e+00	2.193957e+00	3.229898e+02
1.452293e+00	1.278691e+00	1.253950e+01	1.037068e+03
1.512512e+00	1.229542e+00	2.968280e+02	3.705397e+02
1.463133e+00	1.269451e+00	1.864112e+02	1.164772e+03
1.419910e+00	1.307173e+00	2.915593e+02	8.701095e+02
1.403999e+00	1.321903e+00	3.381308e+01	1.195343e+03
1.578340e+00	1.180576e+00	5.530408e+02	3.676741e+02
1.444416e+00	1.285562e+00	5.047944e+02	1.230313e+03
1.663816e+00	1.123730e+00	1.306429e+02	7.156524e+02
1.559613e+00	1.193857e+00	1.206757e+02	3.277492e+02
1.543949e+00	1.205276e+00	1.273925e+02	4.146931e+02
1.562363e+00	1.192056e+00	1.860669e+02	1.256063e+03
1.363302e+00	1.361014e+00	3.201361e+02	6.148585e+02
1.484545e+00	1.251641e+00	8.040699e+02	2.957909e+02
1.517796e+00	1.225407e+00	1.912475e+02	5.793504e+02
1.525063e+00	1.219402e+00	1.355566e+02	9.886360e+01
1.411384e+00	1.315081e+00	1.186923e+03	1.387402e+01
1.468769e+00	1.264399e+00	1.082305e+02	2.679384e+02
1.531737e+00	1.214544e+00	2.889092e+02	1.737554e+02
1.480258e+00	1.255042e+00	6.405877e+01	4.253988e+02
1.563519e+00	1.191048e+00	1.059143e+02	1.774204e+03
1.379288e+00	1.345187e+00	5.015978e+02	2.126608e+02
1.429958e+00	1.297913e+00	1.318599e+02	3.008631e+02
1.551892e+00	1.199673e+00	6.592116e+02	1.568666e+02
1.534928e+00	1.212158e+00	4.609571e+01	7.834464e+02
1.608141e+00	1.160039e+00	8.137756e+02	5.914463e+02
1.400743e+00	1.324968e+00	1.602122e+02	1.186617e+03
1.504321e+00	1.235743e+00	7.069295e+02	1.023638e+02
1.648635e+00	1.133375e+00	1.874493e+02	1.389792e+03
1.468050e+00	1.265389e+00	5.059158e+02	1.732714e+02
1.475305e+00	1.259426e+00	3.723501e+02	1.384798e+03
1.371584e+00	1.352735e+00	1.252787e+02	1.225612e+03
1.414213e+00	1.312223e+00	4.357882e+02	2.231631e+02
1.380982e+00	1.343491e+00	1.937293e+02	6.955020e+02
1.424835e+00	1.302777e+00	9.511007e+02	2.707539e+02
1.414039e+00	1.312307e+00	1.140341e+03	1.874536e+02
1.656322e+00	1.128475e+00	3.908421e+01	3.910247e+02
1.418359e+00	1.308647e+00	3.105972e+02	1.235296e+03
1.650178e+00	1.132703e+00	8.898273e+02	1.828841e+03
1.367408e+00	1.356710e+00	1.358351e+02	2.718322e+02
1.503471e+00	1.236484e+00	1.311608e+02	1.451837e+03
1.394372e+00	1.330812e+00	9.267737e+02	1.712044e+02
1.608427e+00	1.160085e+00	2.387411e+02	1.490590e+03
1.390414e+00	1.334658e+00	1.162488e+02	6.229671e+02
1.570548e+00	1.186232e+00	3.347169e+02	1.372503e+03
1.381727e+00	1.342866e+00	1.129711e+02	2.334309e+02
1.366846e+00	1.357608e+00	6.433260e+02	5.386958e+02
1.480608e+00	1.254891e+00	6.254466e+02	5.788679e+02
1.503648e+00	1.236283e+00	2.747087e+02	2.985349e+02
1.517746e+00	1.225150e+00	8.087074e+01	9.994968e+02
1.424301e+00	1.302983e+00	5.844821e+01	8.206515e+02
1.515689e+00	1.226888e+00	1.159706e+02	3.983233e+02
1.502461e+00	1.237119e+00	2.653759e+02	1.038486e+03
1.569182e+00	1.186978e+00	1.413507e+02	3.727015e+00
1.396181e+00	1.329046e+00	6.437647e+02	1.322804e+02
1.508762e+00	1.232241e+00	3.786767e+02	1.335393e+03
1.491024e+00	1.246478e+00	4.308243e+02	5.096811e+02
1.399539e+00	1.326127e+00	9.219248e+02	2.917360e+02
1.493540e+00	1.244421e+00	1.015737e+03	4.256573e+02
1.453571e+00	1.277462e+00	5.257211e+02	1.075665e+03
1.390060e+00	1.334899e+00	2.997996e+02	5.876864e+02
1.369216e+00	1.355168e+00	2.442770e+02	8.930819e+02
1.611626e+00	1.157726e+00	3.430009e+02	7.967871e+01
1.607870e+00	1.160215e+00	1.342852e+02	3.381607e+02
1.467990e+00	1.265594e+00	2.012778e+03	2.273465e+02
1.540869e+00	1.207659e+00	6.314584e+02	1.893458e+02
1.506774e+00	1.233953e+00	8.152245e+02	1.374389e+02
1.404245e+00	1.321450e+00	7.331174e+01	5.623936e+02
1.621381e+00	1.151272e+00	7.500877e+02	6.068386e+02
1.570511e+00	1.186007e+00	1.454336e+02	9.352364e+01
1.430600e+00	1.297715e+00	3.444979e+02	4.801201e+02
1.522533e+00	1.221483e+00	1.970953e+02	7.799639e+01
1.369078e+00	1.355276e+00	3.686244e+02	4.788382e+02
1.397138e+00	1.327964e+00	5.817235e+02	1.642909e+02
1.400213e+00	1.325431e+00	3.337256e+02	2.770330e+02
1.380804e+00	1.343724e+00	8.480101e+01	1.214837e+03
1.473779e+00	1.260520e+00	4.542688e+02	5.282730e+01
1.497751e+00	1.241000e+00	2.149820e+02	3.873855e+02
1.548384e+00	1.202136e+00	6.730862e+02	1.957187e+02
1.504890e+00	1.235484e+00	3.002910e+02	2.644770e+02
1.429257e+00	1.298516e+00	1.893478e+02	6.903528e+01
1.561494e+00	1.192698e+00	2.342818e+02	1.886009e+02
1.475541e+00	1.258819e+00	1.728868e+02	3.784448e+02
1.378483e+00	1.346037e+00	7.072275e+02	2.413019e+02
1.493603e+00	1.244156e+00	8.117641e+01	2.768138e+02
1.658595e+00	1.127042e+00	3.208939e+02	1.000124e+03
1.414148e+00	1.312692e+00	2.693987e+02	1.187915e+03
1.450825e+00	1.279904e+00	2.408139e+02	1.160060e+03
1.459293e+00	1.272620e+00	9.227328e+01	1.134322e+03
1.386787e+00	1.338272e+00	3.763211e+02	1.066667e+03
1.482245e+00	1.253797e+00	1.418843e+03	1.164473e+03
1.420698e+00	1.306322e+00	3.701390e+02	2.112012e+02
1.364285e+00	1.359916e+00	3.299595e+02	4.239491e+02
1.425366e+00	1.302519e+00	1.254350e+03	4.370829e+02
1.426123e+00	1.301391e+00	2.885010e+02	2.489456e+02
1.396243e+00	1.329324e+00	3.923703e+02	9.124993e+02
1.575054e+00	1.182797e+00	2.562192e+01	9.037851e+02
1.509698e+00	1.231846e+00	3.233595e+02	1.703530e+03
1.366158e+00	1.358475e+00	4.993569e+02	9.255182e+02
1.399996e+00	1.325560e+00	5.657321e+01	1.025417e+03
1.371400e+00	1.353066e+00	5.443605e+02	1.225218e+03
1.398637e+00	1.326863e+00	5.192640e+02	1.336588e+02
1.442697e+00	1.286810e+00	9.150515e+02	1.390261e+02
1.380397e+00	1.344191e+00	3.182447e+02	5.746168e+02
1.421426e+00	1.305756e+00	3.625009e+02	1.020142e+02
1.371936e+00	1.352316e+00	3.219918e+02	1.263287e+02
1.546437e+00	1.203589e+00	8.340144e+00	5.978046e+02
1.495851e+00	1.242288e+00	3.296426e+01	3.706405e+02
1.585214e+00	1.175652e+00	4.387270e+02	1.060537e+02
1.568766e+00	1.187396e+00	1.766707e+02	6.515312e+02
1.584568e+00	1.176044e+00	1.896888e+01	2.644218e+02
1.400150e+00	1.325384e+00	3.473491e+02	1.899724e+02
1.573540e+00	1.183882e+00	9.001293e+01	3.070304e+02
1.411527e+00	1.314802e+00	4.052144e+02	3.306201e+02
1.472831e+00	1.261232e+00	4.286527e+02	7.481562e+02
1.472451e+00	1.261455e+00	2.403146e+02	1.475853e+02
1.502058e+00	1.237451e+00	2.015894e+02	1.246918e+03
1.397247e+00	1.327889e+00	2.257767e+02	1.056295e+02
1.384073e+00	1.340330e+00	2.499825e+02	3.570803e+01
1.430182e+00	1.297842e+00	3.901421e+02	4.796583e+02
1.403891e+00	1.321739e+00	7.577956e+00	2.679526e+02
1.408592e+00	1.317473e+00	4.310399e+02	2.177367e+02
1.583303e+00	1.177081e+00	1.741405e+02	9.680185e+02
1.435115e+00	1.293406e+00	9.026015e+02	1.237625e+03
1.642286e+00	1.137341e+00	1.554763e+02	3.123404e+02
1.411930e+00	1.314346e+00	4.352795e+02	8.113146e+01
1.500045e+00	1.239086e+00	1.604129e+02	7.990894e+01
1.369559e+00	1.354700e+00	6.526761e+02	3.446788e+02
1.457690e+00	1.274053e+00	9.496642e+02	5.842140e+02
1.393667e+00	1.331480e+00	1.963674e+02	4.535786e+02
1.420951e+00	1.306117e+00	1.120570e+02	4.550919e+02
1.581913e+00	1.178055e+00	1.008962e+02	1.481217e+03
1.363436e+00	1.361084e+00	2.968369e+01	1.338318e+03
1.374723e+00	1.349728e+00	9.277999e+02	6.573384e+02
1.379197e+00	1.345158e+00	2.563465e+02	1.901558e+02
1.462353e+00	1.269997e+00	1.295380e+01	5.298939e+02
1.477317e+00	1.257313e+00	3.245432e+01	1.110580e+02
1.535465e+00	1.212080e+00	3.320123e+02	2.110550e+03
1.416597e+00	1.309972e+00	2.320741e+02	1.121750e+02
1.411769e+00	1.314715e+00	1.133579e+02	1.261862e+03
1.581179e+00	1.178391e+00	8.088259e+01	3.726441e+01
1.527466e+00	1.217758e+00	1.853085e+02	1.859547e+02
1.419656e+00	1.307218e+00	2.791364e+02	3.252190e+02
1.424548e+00	1.303094e+00	2.084782e+02	5.936797e+02
1.602972e+00	1.163466e+00	1.254957e+02	5.346096e+02
1.467421e+00	1.265891e+00	6.186212e+02	4.194760e+02
1.369932e+00	1.354692e+00	4.938443e+02	1.355605e+03
1.608086e+00	1.159805e+00	6.323536e+01	2.878906e+02
1.444854e+00	1.284838e+00	2.037630e+02	9.179998e+02
1.580753e+00	1.178773e+00	2.606830e+02	5.362717e+01
1.406926e+00	1.318852e+00	2.028475e+02	1.211542e+01
1.414265e+00	1.312341e+00	4.972147e+01	4.219143e+02
1.424229e+00	1.303050e+00	1.145047e+02	7.377022e+02
1.383441e+00	1.341244e+00	6.439089e+02	3.433350e+02
1.375910e+00	1.348576e+00	3.938374e+02	6.672226e+02
1.382996e+00	1.341544e+00	5.394094e+01	3.434516e+02
1.676033e+00	1.116600e+00	6.240563e+02	1.533879e+02
1.483474e+00	1.252602e+00	7.314792e+02	8.170740e+02
1.480467e+00	1.255028e+00	2.318085e+02	4.799485e+02
1.461278e+00	1.270995e+00	2.747994e+00	5.757873e+02
1.498243e+00	1.240422e+00	2.047861e+02	9.746628e+01
1.366125e+00	1.358055e+00	2.364353e+02	1.707419e+02
1.554079e+00	1.197924e+00	7.744874e+01	1.430637e+03
1.385810e+00	1.339296e+00	1.744044e+03	1.084218e+03
1.404950e+00	1.320969e+00	7.066024e+02	7.439769e+00
1.401423e+00	1.324133e+00	3.245384e+02	4.014339e+02
1.411645e+00	1.314837e+00	1.179280e+03	1.416158e+02
1.472867e+00	1.261414e+00	2.420889e+02	6.204289e+02
1.536359e+00	1.210952e+00	9.151174e+01	4.455279e+02
1.564783e+00	1.190379e+00	1.026132e+03	1.113602e+02
1.510332e+00	1.231212e+00	6.135549e+02	4.722411e+02
1.497160e+00	1.241399e+00	3.499530e+02	5.952943e+02
1.453963e+00	1.277035e+00	6.030965e+02	5.481166e+02
1.433449e+00	1.295285e+00	1.009286e+03	1.030484e+03
1.544353e+00	1.205055e+00	2.353127e+02	4.471698e+01
1.568602e+00	1.187358e+00	1.079574e+02	2.861705e+02
1.426981e+00	1.300769e+00	9.111279e+02	3.247519e+02
1.440498e+00	1.288758e+00	1.413514e+02	2.292592e+02
1.370711e+00	1.353737e+00	2.603965e+02	8.963078e+02
1.469537e+00	1.264160e+00	1.086262e+03	7.106901e+02
1.609590e+00	1.159018e+00	1.899132e+01	8.438489e+02
1.535546e+00	1.211800e+00	1.523430e+02	5.207501e+02
1.461679e+00	1.270628e+00	1.276218e+03	3.601618e+02
1.700205e+00	1.101750e+00	7.295170e+02	3.725377e+02
1.426325e+00	1.301614e+00	1.415371e+03	1.446602e+02
1.489414e+00	1.247773e+00	2.198352e+02	1.682142e+03
1.376283e+00	1.348150e+00	8.346888e+02	8.610152e+02
1.553969e+00	1.198159e+00	2.927321e+02	2.545200e+02
1.368504e+00	1.355887e+00	1.974303e+03	4.197885e+02
1.507265e+00	1.233456e+00	8.531408e+02	8.331081e+02
1.446331e+00	1.283688e+00	7.065872e+01	1.220596e+03
1.441097e+00	1.288365e+00	7.007155e+02	4.826249e+02
1.498473e+00	1.240384e+00	5.501296e+02	1.031132e+03
1.384161e+00	1.340370e+00	6.728586e+02	2.070240e+02
1.371278e+00	1.353004e+00	5.965524e+02	2.758449e+02
1.423965e+00	1.303401e+00	3.640632e+02	7.567433e+02
1.389651e+00	1.335268e+00	4.137232e+02	1.742709e+02
1.535836e+00	1.211386e+00	2.683698e+02	1.115337e+02
1.554524e+00	1.197724e+00	2.538715e+02	2.233115e+02
1.527750e+00	1.217568e+00	9.691468e+01	3.234876e+02
1.486339e+00	1.250304e+00	3.836082e+02	1.428295e+03
1.395783e+00	1.329617e+00	5.241101e+02	3.397197e+02
1.551498e+00	1.199976e+00	2.169537e+02	2.416351e+02
