1.466433616476099600e+00 1.118105183121497781e+01
1.469112145601767505e+00 8.275298352875823937e+00
1.361723663495978842e+00 8.620053117495492856e+00
1.432680424625079274e+00 9.502252380966794476e+00
1.499465398801020699e+00 1.115089489832396019e+01
1.540266826288499313e+00 1.160127112833347418e+01
1.454079221115447185e+00 9.653511866351440318e+00
1.436323009719952859e+00 9.771755696155482340e+00
1.465952113989316352e+00 9.085642643769418214e+00
1.383152202298944866e+00 8.899609112362169228e+00
1.458372678132357825e+00 8.513748575320276402e+00
1.476009014381700402e+00 8.575790653365078953e+00
1.435313792113959375e+00 9.245093188029288811e+00
1.418454934090825681e+00 9.879368737591581962e+00
1.527807410258242182e+00 9.350019259910698821e+00
1.313820520681445503e+00 8.516536039919898826e+00
1.445817794685430480e+00 9.525338138052962478e+00
1.468874398943513571e+00 8.840367275851061635e+00
1.418382572997047619e+00 8.707940632815418525e+00
1.455719310796045773e+00 1.079851406190195817e+01
1.453057367190719873e+00 1.020728005844376085e+01
1.563725924577930249e+00 1.071350336350738175e+01
1.341008038261559232e+00 8.048559960982572647e+00
1.371240419959590007e+00 9.829169143859576963e+00
1.334601242917195840e+00 8.975731202711115131e+00
1.352580292032703690e+00 9.716483612102766898e+00
1.398542872092383371e+00 9.345336871571223725e+00
1.534517757854231057e+00 9.677012423722830547e+00
1.480867231542964957e+00 8.667036911629423912e+00
1.412963527570104461e+00 9.266169790094787473e+00
1.518565551760240773e+00 1.033476642247255661e+01
1.532701374130712724e+00 1.098507412871562572e+01
1.477848849248872831e+00 8.413927958720954337e+00
1.441236899624940726e+00 8.497621397215894490e+00
1.381117981943475348e+00 9.955584993539432048e+00
1.488623807291082235e+00 9.163268501411275579e+00
1.489805040061362940e+00 9.300357233572739801e+00
1.418851177127389507e+00 8.888577891796419550e+00
1.447551165857276390e+00 8.886463408810495679e+00
1.455617770112754172e+00 9.911199321837655063e+00
1.382574550546031178e+00 8.577037782232849850e+00
1.399515736191990767e+00 9.887113318272453100e+00
1.375525821700139817e+00 1.046156400660996155e+01
1.531090762419511808e+00 9.454345976046978350e+00
1.284485720393103936e+00 9.727768623842431239e+00
1.495121484538210810e+00 8.951445778273825482e+00
1.514091993977023209e+00 9.471445201978955453e+00
1.360112533105318100e+00 9.544323849310110575e+00
1.429310488778896548e+00 9.489237398009446878e+00
1.414442178985482634e+00 7.962928045925899312e+00
1.404998017768395391e+00 8.096240542142048469e+00
1.404227378872512366e+00 9.849631853644165602e+00
1.414493641424164894e+00 8.529261869459642043e+00
1.436547969703930727e+00 8.791099455507636051e+00
1.391931888608343604e+00 9.034291565093889531e+00
1.424009326326515001e+00 1.018523915608921193e+01
1.415958908208490019e+00 1.115785670926844375e+01
1.395917251627870614e+00 8.763683989769429417e+00
1.394196404196965222e+00 1.110796197262792084e+01
1.441961299500389204e+00 8.345031375353604730e+00
1.480538838590453210e+00 1.029780042398881612e+01
1.454084730082575216e+00 9.391286853718534999e+00
1.431864443450054480e+00 1.161201825270589083e+01
1.355868615640589026e+00 8.499156250348937292e+00
1.449455470690880210e+00 9.940993846963817049e+00
1.398544411946628374e+00 9.197548313345656368e+00
1.350848685966503204e+00 9.732844917444943178e+00
1.519859128358969080e+00 9.675944876336131983e+00
1.414916593842721504e+00 9.736473510226019812e+00
1.492669195223685685e+00 9.674590377931034268e+00
