# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run C01:IMRPhenomPv2_NRTidal:LowSpin)
1.833772e+00	1.510161e+00	1.042924e+03	1.073072e+03
1.712238e+00	1.598633e+00	3.137141e+01	6.158617e+02
1.757168e+00	1.555149e+00	6.392291e+02	1.311910e+02
1.760412e+00	1.579682e+00	3.788317e+02	3.174931e+02
1.767512e+00	1.581761e+00	4.808679e+02	7.540331e+02
1.891993e+00	1.454517e+00	1.571148e+02	3.596578e+02
1.699096e+00	1.614532e+00	1.858434e+02	1.202986e+02
1.703611e+00	1.640647e+00	3.034163e+02	1.215134e+03
1.682460e+00	1.643978e+00	1.115922e+02	3.424236e+02
1.657703e+00	1.613119e+00	7.566639e+02	1.338194e+03
1.773882e+00	1.519391e+00	2.822216e+02	2.058708e+02
1.913781e+00	1.422200e+00	2.776537e+01	1.577783e+03
1.741870e+00	1.550708e+00	6.788784e+01	2.169921e+02
1.828054e+00	1.494087e+00	2.885587e+01	1.639526e+03
1.720236e+00	1.553697e+00	3.004854e+02	9.573776e+02
1.726038e+00	1.568768e+00	3.595772e+01	4.190414e+02
2.027663e+00	1.397976e+00	1.986801e+02	7.517425e+02
1.791697e+00	1.517739e+00	9.845240e+01	4.720639e+02
1.902337e+00	1.385419e+00	6.324693e+01	1.816369e+02
1.715237e+00	1.603197e+00	7.470493e+02	3.378239e+01
1.674770e+00	1.653617e+00	1.126754e+03	4.602698e+02
1.773185e+00	1.553483e+00	3.197247e+02	2.917066e+02
1.668452e+00	1.619037e+00	3.010664e+02	3.550020e+02
1.867437e+00	1.486179e+00	2.419068e+02	1.333986e+03
1.733849e+00	1.539343e+00	4.861736e+01	2.143345e+02
1.728833e+00	1.626422e+00	4.592365e+02	3.130645e+02
1.709328e+00	1.569222e+00	6.362754e+01	2.551313e+03
1.864648e+00	1.482282e+00	1.173765e+02	1.540496e+03
1.731184e+00	1.590728e+00	3.727547e+02	1.174527e+03
1.863253e+00	1.447524e+00	1.391221e+02	9.431698e+02
1.678319e+00	1.607098e+00	2.629919e+03	4.043777e+02
2.014325e+00	1.381256e+00	2.923746e+02	2.508029e+02
1.668513e+00	1.632757e+00	2.235543e+02	2.572543e+01
1.854043e+00	1.475927e+00	9.222421e+01	6.420548e+01
1.631420e+00	1.601823e+00	1.923774e+03	7.658395e+02
1.795664e+00	1.515637e+00	2.673185e+02	2.527253e+03
1.699570e+00	1.651277e+00	9.901733e+01	6.157218e+02
1.749997e+00	1.557816e+00	9.366884e+02	1.225017e+03
1.781782e+00	1.517238e+00	3.759464e+02	1.552054e+03
1.689573e+00	1.617479e+00	1.222110e+03	1.386921e+03
1.766211e+00	1.527830e+00	1.427349e+02	2.556730e+02
1.678473e+00	1.583563e+00	8.532804e+02	2.739823e+02
1.964789e+00	1.408172e+00	2.435904e+02	1.746608e+02
1.911893e+00	1.438676e+00	4.110644e+01	1.425864e+03
1.742647e+00	1.566915e+00	3.622350e+02	1.835684e+02
1.757266e+00	1.551600e+00	1.766134e+02	1.711203e+02
1.707519e+00	1.537884e+00	1.093160e+03	2.980170e+01
1.696921e+00	1.593206e+00	2.738655e+02	2.355149e+02
1.741862e+00	1.578391e+00	2.025651e+02	1.817456e+02
1.778859e+00	1.548359e+00	3.503984e+02	3.948121e+02
1.689711e+00	1.622892e+00	1.561630e+02	4.795910e+02
1.767619e+00	1.568587e+00	2.821356e+02	1.400097e+02
1.755454e+00	1.527653e+00	1.521662e+02	7.759383e+02
1.801893e+00	1.534281e+00	2.739200e+02	1.048323e+03
1.791033e+00	1.544285e+00	1.204867e+02	1.175493e+03
1.999404e+00	1.429555e+00	2.454001e+02	3.075702e+02
1.657493e+00	1.612489e+00	3.375306e+02	3.535857e+02
1.749888e+00	1.543821e+00	1.659175e+02	5.123695e+03
1.764115e+00	1.528712e+00	3.664099e+02	5.543749e+01
1.750815e+00	1.539304e+00	8.401957e+02	4.426975e+02
1.849662e+00	1.505654e+00	1.028131e+01	5.681462e+02
1.674345e+00	1.647306e+00	1.643245e+01	4.521126e+02
1.732056e+00	1.565743e+00	2.616404e+01	1.032086e+03
1.792660e+00	1.509723e+00	2.314619e+02	2.852076e+02
1.794264e+00	1.574559e+00	4.612172e+02	4.062262e+01
1.679567e+00	1.663254e+00	5.700435e+02	5.355566e+02
1.851911e+00	1.473648e+00	1.503873e+02	6.308097e+02
1.651531e+00	1.621336e+00	2.255944e+02	3.043393e+02
1.764017e+00	1.531092e+00	1.878825e+01	2.667672e+03
1.824887e+00	1.454831e+00	4.574112e+00	8.247242e+02
1.726803e+00	1.548926e+00	4.067561e+02	5.560752e+01
1.715697e+00	1.594735e+00	2.135118e+03	3.412598e+02
1.789722e+00	1.549873e+00	5.419612e+02	4.594687e+02
1.909574e+00	1.444656e+00	7.200289e+01	4.775184e+02
1.825578e+00	1.527989e+00	1.712497e+02	5.505420e+02
1.887865e+00	1.483185e+00	2.435554e+02	4.588020e+02
1.694918e+00	1.607705e+00	3.887531e+02	1.823432e+02
1.896355e+00	1.438358e+00	6.215996e+01	9.532388e+02
1.670004e+00	1.652728e+00	3.985858e+02	7.050886e+01
1.940769e+00	1.394579e+00	1.128717e+03	3.110454e+03
1.837752e+00	1.512735e+00	8.488656e+01	8.956082e+02
1.868665e+00	1.476547e+00	4.184060e+02	7.851078e+01
1.790442e+00	1.513361e+00	1.546556e+02	6.479688e+02
1.730970e+00	1.568360e+00	2.192690e+02	5.490518e+02
1.851003e+00	1.467058e+00	4.839494e+01	2.021403e+03
1.738385e+00	1.537819e+00	1.220258e+03	4.517463e+02
1.785998e+00	1.510766e+00	1.808299e+02	1.975523e+01
1.681217e+00	1.661955e+00	3.559659e+02	1.299723e+02
1.655349e+00	1.581715e+00	3.173778e+03	5.846573e+02
1.762675e+00	1.498230e+00	5.795008e+02	3.298804e+02
1.856218e+00	1.505190e+00	2.677278e+01	7.288715e+02
1.796257e+00	1.458177e+00	1.127930e+02	3.319440e+02
1.881589e+00	1.465805e+00	2.107546e+02	5.639653e+02
1.712274e+00	1.598160e+00	1.001689e+03	4.235716e+02
1.647333e+00	1.618522e+00	6.282006e+02	2.025642e+02
1.674086e+00	1.592720e+00	4.138465e+02	4.099124e+02
1.656022e+00	1.647836e+00	2.430415e+03	4.194695e+02
1.766512e+00	1.512898e+00	1.270447e+03	1.741553e+02
1.966563e+00	1.380307e+00	1.052890e+02	2.746400e+02
1.674684e+00	1.614685e+00	1.162488e+02	1.318344e+03
1.727962e+00	1.543996e+00	2.571807e+01	1.129166e+03
1.676834e+00	1.613208e+00	9.992009e+02	1.450410e+03
1.768858e+00	1.546298e+00	2.569898e+01	2.454242e+02
1.697310e+00	1.623578e+00	6.933092e+02	1.014315e+03
1.835735e+00	1.505846e+00	1.307332e+03	1.222628e+03
1.632744e+00	1.621412e+00	8.885163e+02	3.287926e+03
1.797814e+00	1.516339e+00	2.971509e+02	1.265272e+02
1.634542e+00	1.629625e+00	3.693542e+02	1.435400e+01
1.661168e+00	1.605542e+00	4.090083e+02	3.422822e+02
1.642742e+00	1.638573e+00	2.165008e+03	1.513507e+01
1.646816e+00	1.634618e+00	2.263579e+01	3.009451e+02
1.770678e+00	1.549221e+00	3.549543e+03	6.418396e+01
1.879123e+00	1.417956e+00	2.206271e+02	1.303556e+02
1.915907e+00	1.444932e+00	7.427845e+02	6.257791e+02
1.712664e+00	1.561551e+00	3.164708e+02	3.634984e+01
1.692359e+00	1.552258e+00	6.153238e+02	3.697404e+01
1.663825e+00	1.640511e+00	5.566820e+02	7.365904e+02
1.839782e+00	1.459981e+00	2.008258e+02	1.673753e+01
1.741600e+00	1.536825e+00	3.017883e+02	2.321817e+02
1.959223e+00	1.421703e+00	9.711595e+02	1.241351e+03
2.085654e+00	1.330668e+00	3.475488e+02	1.342113e+02
1.873438e+00	1.496270e+00	2.425810e+01	1.534517e+03
1.754017e+00	1.567010e+00	1.822068e+02	3.357081e+02
1.784483e+00	1.534083e+00	8.529770e+02	2.051456e+02
1.925744e+00	1.416865e+00	6.254993e+02	8.271213e+02
1.725926e+00	1.587474e+00	4.896497e+02	1.976231e+02
1.731076e+00	1.588706e+00	5.412231e+02	1.382436e+02
1.657776e+00	1.649829e+00	1.881398e+03	1.941633e+03
1.849356e+00	1.471446e+00	3.220470e+02	7.418876e+02
1.642653e+00	1.612622e+00	1.020681e+03	2.491091e+02
1.852735e+00	1.452878e+00	1.679469e+02	3.507277e+02
1.729751e+00	1.597463e+00	1.815879e+02	2.486727e+02
1.650286e+00	1.639210e+00	2.524775e+03	3.690809e+02
1.795193e+00	1.549122e+00	2.758962e+02	2.261647e+03
1.761460e+00	1.556640e+00	2.084226e+02	1.375289e+03
1.887892e+00	1.385286e+00	3.067971e+01	1.956640e+02
1.844232e+00	1.472137e+00	3.927291e+02	1.809362e+03
1.787164e+00	1.503775e+00	7.073880e+02	1.381132e+02
1.797860e+00	1.582960e+00	1.313634e+03	3.425976e+02
1.766939e+00	1.537559e+00	3.537424e+01	1.303835e+03
1.758008e+00	1.555054e+00	3.180967e+02	7.231150e+02
1.692594e+00	1.662167e+00	5.004266e+02	1.464515e+02
1.644431e+00	1.632091e+00	8.720102e+02	2.625683e+02
1.679834e+00	1.580130e+00	1.531561e+03	1.182735e+03
1.830020e+00	1.464745e+00	1.320079e+03	1.117976e+03
1.824295e+00	1.445723e+00	8.380669e+02	8.227610e+02
1.692820e+00	1.556979e+00	4.808107e+02	1.228778e+01
1.679054e+00	1.595974e+00	4.881252e+02	1.968816e+00
1.724298e+00	1.597851e+00	9.147761e+02	1.053328e+03
1.790168e+00	1.498497e+00	1.533968e+02	1.453055e+03
1.805883e+00	1.495588e+00	2.945851e+01	4.626885e+01
1.750906e+00	1.545621e+00	2.847095e+02	1.434827e+02
1.746855e+00	1.535111e+00	5.687584e+02	1.156156e+02
1.697033e+00	1.624055e+00	6.231168e+02	8.346013e+02
1.754192e+00	1.518475e+00	2.910846e+02	1.870780e+02
1.733535e+00	1.544004e+00	7.913542e+02	6.234577e+01
1.673172e+00	1.586011e+00	1.077880e+03	1.093143e+03
1.871896e+00	1.416272e+00	1.948544e+02	7.514844e+01
1.759703e+00	1.490062e+00	1.953314e+03	1.522368e+02
1.731797e+00	1.552784e+00	4.718533e+02	2.056287e+00
1.889857e+00	1.439573e+00	8.411780e+01	2.590242e+02
1.744768e+00	1.582046e+00	7.128378e+02	2.842671e+02
1.750627e+00	1.560249e+00	8.580770e+02	1.138040e+02
1.716904e+00	1.583310e+00	2.165764e+02	3.112324e+02
1.663604e+00	1.632430e+00	4.504247e+02	4.442045e+01
1.729641e+00	1.607959e+00	4.077640e+02	2.514287e+02
1.694023e+00	1.621888e+00	3.338202e+02	7.330337e+01
1.673888e+00	1.598288e+00	7.912804e+02	3.914001e+02
1.695411e+00	1.594662e+00	1.115965e+02	2.035042e+02
1.838484e+00	1.462360e+00	3.326368e+02	4.367981e+02
1.663614e+00	1.632954e+00	1.415513e+02	6.724117e+02
1.729397e+00	1.549652e+00	5.806915e+02	1.881164e+03
1.712645e+00	1.666536e+00	1.914941e+03	7.979948e+01
1.719632e+00	1.600018e+00	2.940742e+02	1.584105e+03
1.649129e+00	1.636886e+00	1.237416e+03	3.453668e+02
1.672257e+00	1.630964e+00	4.599587e+02	1.708749e+02
1.729459e+00	1.579447e+00	7.856172e+01	4.867523e+02
1.680762e+00	1.627892e+00	9.720679e+02	1.729011e+03
1.761823e+00	1.538889e+00	4.469256e+02	2.379507e+03
1.704207e+00	1.564993e+00	1.909606e+02	1.425855e+02
1.764221e+00	1.506576e+00	1.157206e+03	1.244976e+03
1.708088e+00	1.625458e+00	1.739400e+02	1.651328e+03
1.763941e+00	1.549116e+00	3.447898e+02	3.834089e+02
1.709316e+00	1.592407e+00	2.462865e+02	3.136389e+02
1.920754e+00	1.422194e+00	3.202102e+02	1.096840e+03
1.821254e+00	1.539254e+00	4.253679e+02	2.854079e+01
1.692282e+00	1.601070e+00	1.692458e+03	3.992844e+02
1.783113e+00	1.497754e+00	6.866529e+01	5.649214e+00
1.742311e+00	1.569458e+00	3.820391e+00	8.567747e+02
1.783888e+00	1.512184e+00	1.466921e+02	1.551846e+02
1.761371e+00	1.546368e+00	1.667246e+02	5.592451e+02
1.653900e+00	1.630978e+00	3.071477e+02	6.517540e+02
1.671978e+00	1.633164e+00	3.246124e+02	3.611938e+01
1.684565e+00	1.613887e+00	1.078570e+02	1.152657e+02
1.844481e+00	1.491304e+00	6.192099e+02	9.280474e+01
1.654282e+00	1.645672e+00	2.783495e+01	2.875166e+01
1.708367e+00	1.570708e+00	1.506574e+03	1.967208e+03
1.723407e+00	1.569783e+00	3.897219e+01	5.268247e+02
1.746631e+00	1.606811e+00	7.658392e+02	1.393598e+03
1.658515e+00	1.656347e+00	1.314366e+03	5.740696e+02
1.789545e+00	1.499508e+00	2.557891e+02	5.701370e+01
1.708971e+00	1.621256e+00	1.980421e+03	6.685935e+02
1.692171e+00	1.632958e+00	1.727979e+02	1.112517e+02
1.736490e+00	1.553768e+00	3.528144e+01	5.258943e+02
1.863870e+00	1.437623e+00	1.302066e+02	2.056194e+02
1.888308e+00	1.446402e+00	2.642026e+01	4.853410e+02
1.687398e+00	1.665585e+00	6.399700e+02	5.166476e+02
1.689117e+00	1.624733e+00	5.301496e+02	4.407370e+01
1.645958e+00	1.606898e+00	4.936405e+02	2.832274e+03
1.791983e+00	1.561290e+00	1.170075e+02	7.985695e+02
1.639800e+00	1.619480e+00	3.220278e+02	8.635557e+01
1.745755e+00	1.569218e+00	2.460577e+02	2.633871e+02
1.795787e+00	1.503201e+00	1.533968e+02	1.453055e+03
1.816946e+00	1.499967e+00	2.777539e+02	3.004644e+03
1.825855e+00	1.513191e+00	9.296788e+01	3.983949e+02
1.756615e+00	1.529433e+00	1.159140e+03	2.087666e+03
1.786604e+00	1.542082e+00	6.905465e+01	3.638842e+02
1.701818e+00	1.565667e+00	1.297331e+02	3.907251e+02
1.671811e+00	1.621715e+00	2.160396e+02	2.705497e+02
1.670850e+00	1.598521e+00	6.780828e+01	3.070063e+02
1.864209e+00	1.505170e+00	1.772051e+02	1.052852e+02
1.702910e+00	1.652437e+00	4.819813e+02	2.234410e+02
1.683061e+00	1.579842e+00	2.567221e+02	8.780133e+02
1.723130e+00	1.619630e+00	5.077260e+02	4.292344e+02
1.873576e+00	1.477592e+00	4.976875e+02	1.892482e+03
1.697839e+00	1.556405e+00	4.057392e+02	3.795706e+03
1.838404e+00	1.484323e+00	1.357811e+02	2.342277e+01
1.765419e+00	1.584799e+00	4.677565e+02	7.309423e+02
1.738687e+00	1.541262e+00	7.113833e+01	1.615093e+02
1.827765e+00	1.502090e+00	3.264548e+02	2.060401e+02
1.698312e+00	1.624508e+00	6.227514e+02	2.183222e+03
1.643423e+00	1.639768e+00	1.882059e+02	2.148505e+01
2.002060e+00	1.371289e+00	3.582223e+01	8.495100e+02
1.744262e+00	1.620471e+00	2.870493e+02	7.287756e+02
1.923917e+00	1.436560e+00	4.771010e+02	8.865628e+01
1.714160e+00	1.597201e+00	2.512311e+02	3.086341e+02
1.638049e+00	1.635395e+00	2.117067e+02	1.409720e+03
1.927430e+00	1.458980e+00	1.308987e+02	2.530998e+02
1.676963e+00	1.598758e+00	1.808256e+03	7.731884e+02
1.841694e+00	1.530635e+00	3.710545e+01	7.738111e+02
1.810115e+00	1.551066e+00	2.268842e+02	1.304789e+01
1.772306e+00	1.518953e+00	1.222338e+02	9.208232e+01
1.643987e+00	1.623702e+00	3.063752e+02	3.836330e+02
1.962921e+00	1.363574e+00	1.552837e+01	5.851438e+02
1.705153e+00	1.621277e+00	7.261816e+02	1.646154e+03
1.764089e+00	1.593614e+00	3.022772e+02	3.915675e+02
1.852315e+00	1.444392e+00	1.652371e+02	8.638870e+02
1.820741e+00	1.520479e+00	1.332893e+02	5.171637e+02
1.879989e+00	1.472036e+00	1.596647e+02	1.393635e+03
1.707881e+00	1.561162e+00	7.301105e+01	6.640243e+02
1.737057e+00	1.539397e+00	3.610627e+02	9.121464e+02
1.723933e+00	1.586506e+00	2.570634e+02	3.895795e+02
1.694023e+00	1.608522e+00	4.468875e+01	8.915847e+02
1.723904e+00	1.560648e+00	3.833017e+02	6.765597e+02
1.635161e+00	1.612177e+00	2.349023e+02	2.085198e+02
1.775925e+00	1.508590e+00	1.712293e+02	2.059079e+02
1.692914e+00	1.555636e+00	2.383917e+03	1.573333e+02
1.657683e+00	1.634094e+00	2.667520e+02	2.176581e+02
1.846305e+00	1.500926e+00	1.169148e+03	9.804284e+02
1.792756e+00	1.548258e+00	1.861392e+02	2.631692e+02
1.700060e+00	1.594498e+00	1.041113e+02	2.470251e+02
1.706381e+00	1.563758e+00	3.397521e+01	3.638903e+02
1.848608e+00	1.465279e+00	7.831444e+01	5.590509e+02
1.682422e+00	1.625008e+00	4.148015e+02	1.058027e+02
1.641634e+00	1.631481e+00	2.767040e+03	6.068614e+02
1.730091e+00	1.551711e+00	1.960050e+02	1.485141e+03
1.837087e+00	1.449813e+00	5.227279e+02	8.184911e+02
1.738372e+00	1.592308e+00	2.477638e+02	3.546376e+02
1.759446e+00	1.541470e+00	5.051509e+00	1.769868e+02
1.742323e+00	1.590049e+00	2.214943e+02	4.727715e+02
1.784634e+00	1.540979e+00	4.610773e+02	1.024958e+02
1.771906e+00	1.518843e+00	3.959637e+02	4.577456e+02
1.799002e+00	1.541053e+00	4.262536e+02	6.410854e+01
1.776047e+00	1.534203e+00	3.749064e+02	1.134146e+02
1.852888e+00	1.479516e+00	1.429536e+02	9.127667e+02
1.929916e+00	1.406218e+00	1.076247e+03	8.769662e+01
1.709496e+00	1.571378e+00	1.415918e+02	8.429000e+02
1.803791e+00	1.498698e+00	1.584310e+03	3.093260e+03
1.672416e+00	1.634870e+00	5.789421e+01	6.495982e+02
1.842591e+00	1.435843e+00	7.374715e+01	3.627964e+03
1.663108e+00	1.658189e+00	3.064144e+01	8.302457e+02
1.759146e+00	1.611202e+00	6.288898e+01	1.449662e+02
1.823830e+00	1.459834e+00	3.729837e+02	2.098753e+03
1.810103e+00	1.487682e+00	1.940406e+02	1.447687e+03
1.753641e+00	1.539021e+00	6.513819e+00	2.508501e+02
1.694877e+00	1.595302e+00	3.401718e+01	4.187634e+02
1.806246e+00	1.460169e+00	1.586598e+02	6.462815e+02
1.745932e+00	1.532464e+00	7.929492e+01	3.958400e+02
1.717008e+00	1.610500e+00	8.492626e+02	2.837715e+02
1.823926e+00	1.531857e+00	1.986897e+02	3.580209e+02
1.750875e+00	1.580513e+00	2.515810e+02	3.613559e+02
1.677742e+00	1.660716e+00	1.245760e+02	6.164986e+02
1.641865e+00	1.641253e+00	7.286386e+02	2.778033e+02
1.802360e+00	1.506988e+00	1.357197e+02	1.291420e+03
1.820573e+00	1.518944e+00	3.355817e+02	4.252159e+02
1.713526e+00	1.624151e+00	2.399156e+02	6.238813e+02
1.642143e+00	1.624911e+00	1.115341e+03	1.299265e+02
1.798844e+00	1.491683e+00	1.193636e+03	1.288258e+01
1.734712e+00	1.579857e+00	4.863024e+02	4.523957e+02
1.900372e+00	1.460058e+00	1.526837e+03	6.433222e+02
1.813233e+00	1.506646e+00	2.470885e+02	6.564775e+02
1.786001e+00	1.539188e+00	4.400925e+02	5.133694e+02
1.741023e+00	1.591743e+00	7.674527e+02	9.168643e+02
1.760510e+00	1.545471e+00	7.769445e+02	4.724375e+01
1.708270e+00	1.592953e+00	1.286542e+03	1.139421e+03
1.667570e+00	1.616680e+00	4.251549e+02	7.964869e+01
1.795564e+00	1.511237e+00	1.688698e+02	5.200503e+02
1.761321e+00	1.535974e+00	1.631706e+01	8.836349e+02
1.663925e+00	1.635579e+00	8.680870e+02	5.751927e+02
1.637986e+00	1.625940e+00	3.391892e+02	4.807090e+02
1.889503e+00	1.457027e+00	1.326152e+01	6.528401e+02
1.727514e+00	1.580382e+00	2.506461e+02	2.351672e+03
1.714719e+00	1.568784e+00	2.660891e+01	6.928444e+02
1.789918e+00	1.534747e+00	7.255519e+02	5.582851e+02
1.743538e+00	1.541092e+00	9.779867e+02	1.289610e+03
1.921064e+00	1.434590e+00	1.927294e+03	3.686733e+02
1.738024e+00	1.581389e+00	4.424670e+02	1.421255e+03
1.727744e+00	1.544867e+00	2.680598e+02	8.284657e+02
1.658717e+00	1.607136e+00	2.599364e+02	6.710590e+02
1.674217e+00	1.601791e+00	6.022517e+02	1.675273e+03
1.943778e+00	1.430320e+00	4.807517e+02	6.457010e+02
1.850960e+00	1.472170e+00	2.635110e+02	1.291422e+03
1.897498e+00	1.459555e+00	5.276376e+01	1.084340e+03
1.752960e+00	1.571096e+00	3.184744e+02	1.187992e+02
1.802739e+00	1.508838e+00	6.293079e+02	1.745992e+03
1.696534e+00	1.659315e+00	1.466606e+02	3.639854e+02
1.712818e+00	1.642701e+00	8.031158e+02	1.786053e+02
1.721077e+00	1.620286e+00	3.676664e+02	6.363441e+02
1.739415e+00	1.592729e+00	1.023286e+02	5.884188e+02
1.779554e+00	1.594655e+00	1.162412e+02	2.481642e+02
1.705679e+00	1.639618e+00	1.316994e+02	1.934578e+03
1.931818e+00	1.425692e+00	1.667225e+02	5.908840e+01
1.878489e+00	1.460921e+00	9.235569e+01	5.354702e+02
1.813742e+00	1.481067e+00	1.697821e+02	4.464872e+02
1.684228e+00	1.618969e+00	4.686121e+02	4.441603e+02
1.698895e+00	1.625407e+00	3.350222e+02	5.885216e+02
1.767749e+00	1.539605e+00	1.828299e+01	6.868762e+01
1.787173e+00	1.552699e+00	1.207853e+02	3.354239e+03
1.703879e+00	1.610212e+00	6.453042e+01	5.142525e+02
1.732752e+00	1.569770e+00	7.913662e+02	4.897613e+02
1.743071e+00	1.554084e+00	7.562736e+02	2.858229e+03
1.684276e+00	1.585591e+00	6.449981e+01	8.710542e+02
1.889389e+00	1.441282e+00	3.353593e+02	1.816642e+03
1.675512e+00	1.647679e+00	1.316068e+03	5.143841e+02
1.747845e+00	1.585540e+00	4.407295e+01	6.360444e+02
1.747880e+00	1.602191e+00	3.575526e+02	4.371029e+02
1.704967e+00	1.598845e+00	3.744112e+01	5.869446e+02
1.709399e+00	1.612565e+00	8.528702e+02	2.451304e+02
1.751618e+00	1.517605e+00	4.408520e+02	5.241071e+02
1.986163e+00	1.342739e+00	2.183320e+02	4.166850e+03
1.803343e+00	1.476855e+00	4.370987e+01	6.899277e+02
1.663211e+00	1.650894e+00	2.106423e+02	8.838319e+02
1.677523e+00	1.638350e+00	4.314263e+02	4.624129e+02
1.746791e+00	1.554469e+00	2.415816e+02	4.301972e+02
1.743529e+00	1.547006e+00	1.688490e+02	5.141040e+02
1.773993e+00	1.595091e+00	2.920933e+02	2.291160e+02
1.741675e+00	1.565387e+00	8.602930e+01	1.115398e+02
1.908797e+00	1.510724e+00	2.738062e+01	1.307441e+01
1.708946e+00	1.672777e+00	1.823443e+02	7.597541e+02
1.832310e+00	1.518004e+00	3.731606e+02	7.020743e+02
1.881979e+00	1.488714e+00	6.700112e+01	9.822635e+02
1.796419e+00	1.514656e+00	8.096325e+02	1.302193e+03
1.929469e+00	1.414131e+00	2.189988e+01	2.870107e+02
1.706485e+00	1.568248e+00	3.198021e+02	7.132670e+02
1.700467e+00	1.553614e+00	2.191399e+02	1.702935e+01
1.802776e+00	1.545477e+00	2.122040e+02	2.247398e+03
1.846915e+00	1.459926e+00	1.561262e+00	1.415362e+03
1.766246e+00	1.512738e+00	1.324141e+03	6.639228e+02
1.679765e+00	1.615364e+00	1.367963e+01	8.220405e+02
1.884192e+00	1.463895e+00	7.744846e+02	1.479959e+02
1.677419e+00	1.595396e+00	2.875159e+02	1.804696e+03
1.742913e+00	1.626551e+00	1.105925e+03	1.145431e+03
1.831165e+00	1.450859e+00	2.876932e+02	1.004426e+02
1.699934e+00	1.641223e+00	2.044637e+03	3.320260e+01
1.687951e+00	1.613218e+00	8.247641e+01	3.300943e+02
1.684640e+00	1.592360e+00	4.376065e+01	1.825870e+02
1.751868e+00	1.565720e+00	1.159121e+02	7.350481e+02
1.989182e+00	1.378072e+00	1.572000e+02	2.521805e+03
1.674806e+00	1.632916e+00	4.589383e+02	1.090665e+02
1.696032e+00	1.589348e+00	1.001347e+02	4.985135e+02
1.770526e+00	1.576930e+00	6.891334e+02	2.576651e+02
1.688462e+00	1.580385e+00	9.659561e+02	6.132935e+02
1.698666e+00	1.598112e+00	4.375874e-01	1.599160e+03
1.952579e+00	1.393233e+00	8.064604e+01	7.564864e+02
1.925830e+00	1.442309e+00	9.433335e+01	1.221917e+02
1.806382e+00	1.515040e+00	2.236463e+02	1.659401e+03
1.676042e+00	1.624479e+00	1.383815e+01	2.115046e+02
1.699023e+00	1.631540e+00	5.333157e+01	8.574051e+02
1.788711e+00	1.502927e+00	6.369987e+01	1.052185e+03
1.691710e+00	1.659300e+00	3.962150e+02	8.736409e+02
1.915817e+00	1.431344e+00	1.334375e+02	1.172123e+02
1.866717e+00	1.488564e+00	4.762328e+01	3.334597e+02
1.675914e+00	1.576940e+00	9.852510e+01	3.474699e+02
1.745988e+00	1.594599e+00	6.384046e+02	1.833861e+03
1.653543e+00	1.634432e+00	1.907417e+03	5.202288e+01
1.854043e+00	1.509343e+00	4.481141e+02	9.529095e+01
1.904764e+00	1.424938e+00	7.596620e+01	2.482935e+02
1.649185e+00	1.640371e+00	5.052817e+02	1.223387e+02
1.678494e+00	1.663307e+00	6.950756e-01	1.651187e+03
1.646123e+00	1.619317e+00	1.098626e+02	6.137188e+02
1.775273e+00	1.576690e+00	6.529194e+02	3.063268e+02
1.747421e+00	1.589889e+00	1.088541e+03	8.941577e+02
1.824846e+00	1.492058e+00	3.652560e+02	9.665761e+02
1.769134e+00	1.571059e+00	3.270645e+02	4.297759e+02
1.646910e+00	1.642709e+00	4.738543e+02	6.589019e+02
1.718044e+00	1.586542e+00	3.161398e+03	1.864363e+02
1.777506e+00	1.482561e+00	3.901965e+02	2.141277e+02
1.842729e+00	1.498105e+00	1.903640e+01	9.178714e+02
1.852960e+00	1.467516e+00	1.450045e+02	7.781483e+02
1.777665e+00	1.531176e+00	7.423131e+02	7.924297e+02
1.853329e+00	1.486832e+00	1.382820e+02	1.390483e+03
1.774774e+00	1.568895e+00	2.094889e+02	1.124439e+03
1.682415e+00	1.626061e+00	2.419853e+02	1.618439e+03
1.737601e+00	1.545117e+00	1.575882e+02	3.689798e+02
1.835297e+00	1.508214e+00	9.471828e+02	1.177053e+03
1.715939e+00	1.617240e+00	9.291207e+02	2.345506e+02
1.705666e+00	1.566369e+00	2.470881e+02	2.971287e+02
1.782489e+00	1.563188e+00	2.086597e+02	7.379928e+01
1.818655e+00	1.497244e+00	2.593037e+01	5.699842e+02
1.739172e+00	1.584600e+00	3.682794e+02	1.030755e+03
1.646156e+00	1.640010e+00	4.851191e+02	3.818522e+02
1.782829e+00	1.577078e+00	4.484713e+01	3.882321e+02
1.677027e+00	1.648697e+00	3.380569e+02	6.007700e+01
2.011026e+00	1.384901e+00	2.000241e+02	3.067040e+01
1.714952e+00	1.594460e+00	7.600690e+02	8.882303e+00
1.752704e+00	1.517339e+00	8.324175e+01	3.999928e+02
1.770400e+00	1.514443e+00	1.221273e+03	1.634508e+03
1.681488e+00	1.615932e+00	6.643328e+02	2.550497e+02
1.728963e+00	1.575381e+00	8.154561e+01	2.222702e+02
1.848148e+00	1.462104e+00	5.214374e+02	1.249108e+03
1.638138e+00	1.617698e+00	1.114213e+03	6.813740e+02
